fuel_consumption,accelerator_pedal_value,throttle_position_signal,intake_air_pressure,absolute_throttle_position,engine_in_fuel_cut_off,engine_speed,engine_torque_after_correction,torque_of_friction,flywheel_torque_after_torque_interventions,engine_torque,calculated_load_value,flywheel_torque,current_gear,wheel_velocity_front_left_hand,wheel_velocity_rear_right_hand,wheel_velocity_front_right_hand,wheel_velocity_rear_left_hand,clutch_operation_acknowledge,gear_selection,vehicle_speed,acceleration_speed_longitudinal,indication_of_brake_switch_on_off,master_cylinder_pressure,calculated_road_gradient,acceleration_speed_lateral,steering_wheel_speed,steering_wheel_angle,time_s,driver_id,pathorder
2816.0,28.5,28.7,89,30.2,0,2483,58.2,10.9,119.4,58.2,80.4,119.4,5,67.6,66.5,66.8,67.0,0,5,65,0.4,1,1.1,1.0,0.7,0,8.0,660,E,2
3110.4,29.7,40.4,97,38.8,0,2368,66.0,10.9,127.3,66.0,91.0,127.3,5,69.5,68.4,68.7,69.0,0,5,66,0.5,1,1.1,1.0,0.2,0,6.9,661,E,2
3059.2,30.9,47.4,98,40.8,0,2359,66.8,10.9,130.0,66.8,92.2,129.5,5,71.5,70.2,70.7,70.9,0,5,68,0.5,1,1.1,1.0,0.3,0,4.0,662,E,2
3148.8,32.0,74.7,98,70.2,0,2419,66.0,10.9,116.6,66.0,92.9,116.6,5,73.6,72.4,72.8,73.0,0,5,70,0.5,1,1.1,1.5,0.2,0,3.6,663,E,2
3328.0,34.4,77.0,98,59.2,0,2485,67.6,10.9,133.4,67.2,92.2,130.7,5,75.6,74.1,74.7,75.0,0,5,72,0.5,1,1.1,1.5,-0.1,4,-1.0,664,E,2
3443.2,31.2,86.9,99,83.9,0,2549,67.2,11.3,99.8,66.8,93.3,97.5,5,77.6,76.2,76.7,77.0,0,5,74,0.5,1,1.1,1.5,0.0,0,1.5,665,E,2
1574.4,16.0,14.1,56,21.2,0,2389,30.9,12.1,84.0,35.5,44.7,84.4,5,78.4,76.8,77.9,77.9,0,5,75,0.0,1,1.1,1.5,0.1,0,0.4,666,E,2
2124.8,27.7,36.6,91,31.0,0,2053,57.8,10.5,125.2,57.8,77.3,125.2,6,78.8,77.6,78.0,78.1,0,5,75,0.2,1,1.1,1.5,0.0,0,0.6,667,E,2
2508.8,29.7,97.7,100,79.2,0,2034,65.2,10.5,124.9,65.2,89.0,124.9,6,80.0,78.3,78.9,79.4,0,5,76,0.3,1,1.1,1.5,-0.1,0,-3.1,668,E,2
2636.8,30.1,100.0,100,84.3,0,2067,65.2,10.9,125.5,65.2,89.0,125.5,6,81.4,79.8,80.1,80.8,0,5,78,0.3,1,1.1,1.0,-0.3,0,-1.1,669,E,2
2675.2,29.3,94.9,100,82.7,0,2099,65.6,10.9,126.0,65.6,89.4,126.0,6,82.6,80.9,81.8,82.0,0,5,79,0.3,1,1.1,0.5,-0.4,0,-3.6,670,E,2
2764.8,28.9,68.6,100,61.6,0,2127,65.6,10.9,126.2,65.6,89.4,126.2,6,83.8,82.1,82.2,83.1,0,5,80,0.3,1,1.1,0.5,-0.6,0,-4.2,671,E,2
2291.2,19.1,25.8,88,32.9,0,2146,55.1,10.9,82.9,55.1,75.7,82.8,6,84.5,82.6,83.9,84.1,0,5,80,0.2,1,1.1,0.5,-0.5,0,-5.4,672,E,2
1753.6,21.1,17.9,75,22.7,0,2152,48.0,11.7,87.8,48.0,60.4,88.1,6,84.9,83.1,84.0,84.3,0,5,81,0.0,1,1.1,1.0,-1.0,4,-6.1,673,E,2
1894.4,21.9,18.8,79,23.9,0,2156,50.4,11.7,92.0,50.4,64.7,91.7,6,85.0,83.6,84.0,84.3,0,5,81,0.1,1,1.1,1.0,-0.7,0,-5.8,674,E,2
1600.0,14.5,14.1,67,20.8,0,2155,40.2,12.1,42.2,40.2,51.8,42.2,6,85.0,83.6,84.0,84.5,0,5,81,0.0,1,1.1,1.0,-1.0,0,-8.6,675,E,2
1267.2,15.6,14.6,63,20.0,0,2141,36.3,12.5,69.3,36.3,45.1,69.3,6,84.4,82.2,82.8,83.9,0,5,80,-0.1,1,1.1,1.0,-1.2,0,-9.7,676,E,2
1676.8,19.1,16.5,72,22.0,0,2138,45.3,11.7,82.4,45.3,56.1,82.4,6,84.3,82.1,82.2,83.8,0,5,80,0.0,1,1.1,1.0,-1.2,0,-9.2,677,E,2
1600.0,14.1,14.1,68,20.8,0,2133,41.4,12.1,30.7,41.4,53.3,30.7,6,84.1,82.1,82.1,83.6,0,5,80,0.0,1,1.1,0.5,-1.1,0,-11.8,678,E,2
576.0,0.0,6.6,31,14.5,0,2092,10.9,13.3,-26.1,10.5,20.0,-26.1,6,83.0,81.2,81.4,82.6,0,5,79,-0.5,1,1.1,1.0,-1.4,0,-8.3,679,E,2
179.2,0.0,8.0,24,14.9,1,2043,0.8,13.3,-31.6,0.8,15.3,-31.6,6,81.0,79.4,79.6,80.5,0,5,77,-0.6,1,1.1,1.0,-0.7,4,-9.0,680,E,2
422.4,6.6,8.5,32,16.1,0,2005,11.3,12.9,10.7,11.7,21.6,10.7,6,79.0,77.4,77.7,78.6,0,5,75,-0.4,1,1.1,1.0,-1.0,0,-9.7,681,E,2
614.4,7.0,8.5,32,15.7,0,1966,16.4,12.9,-11.1,16.4,21.6,-11.2,6,77.6,76.0,76.1,77.3,0,5,74,-0.4,1,1.1,1.0,-1.2,0,-9.0,682,E,2
345.6,0.0,6.1,21,14.1,1,1899,3.9,13.7,-33.2,3.9,13.3,-33.2,6,75.8,74.0,74.3,75.4,0,5,72,-0.5,2,1.6,1.0,-0.9,0,-9.1,683,E,2
0.0,0.0,8.5,28,15.7,1,1846,0.0,13.7,-32.6,0.0,19.2,-32.6,6,73.1,71.2,71.8,72.8,0,5,69,-0.9,2,4.6,1.0,-0.8,0,-7.6,684,E,2
0.0,0.0,7.5,29,15.3,1,1760,0.0,13.7,-32.7,0.0,20.4,-32.7,6,69.9,68.5,68.7,69.6,0,5,66,-0.8,2,4.1,1.0,-0.6,0,-8.7,685,E,2
0.0,0.0,7.1,29,15.3,1,1650,0.0,13.7,-32.1,0.0,20.0,-32.1,6,65.5,63.9,64.2,65.1,1,5,62,-1.8,2,14.6,1.0,-0.6,0,-8.5,686,E,2
192.0,0.0,5.7,27,13.7,0,1242,4.3,12.9,-9.2,4.7,18.0,-9.1,6,58.6,57.0,57.4,58.3,1,5,56,-1.7,2,14.4,1.0,-0.4,0,-4.7,687,E,2
332.8,0.0,6.1,26,14.1,0,1374,7.4,13.3,-17.1,7.8,16.9,-16.9,5,54.3,53.0,53.1,53.9,1,5,52,-1.0,2,7.0,1.0,-0.1,4,-7.5,688,E,2
307.2,0.0,6.1,24,14.1,0,1422,6.3,13.7,-16.6,6.3,14.5,-16.3,5,50.8,49.3,49.6,50.6,1,5,48,-1.0,2,8.3,1.0,-0.2,0,-5.9,689,E,2
281.6,0.0,5.2,24,13.7,0,1249,7.0,13.7,-14.6,7.0,14.9,-14.4,5,46.8,45.3,45.4,46.4,1,5,44,-1.1,2,8.1,1.0,-0.1,0,-7.9,690,E,2
243.2,0.0,5.2,25,13.7,0,1068,7.8,13.7,-12.7,7.8,16.5,-12.4,5,44.4,43.1,43.3,44.1,1,5,42,-0.4,2,1.0,1.0,-0.1,0,-6.8,691,E,2
243.2,0.0,5.2,28,13.7,0,984,8.6,13.7,-11.1,8.6,18.4,-11.1,5,43.0,41.9,42.0,42.8,1,5,41,-0.3,2,1.0,1.0,0.0,0,-4.5,692,E,2
243.2,0.0,5.2,30,13.7,0,932,9.0,13.7,-10.7,9.0,20.4,-10.9,5,41.4,40.1,40.1,41.1,1,5,39,-0.4,2,2.4,1.0,0.1,0,-4.3,693,E,2
243.2,0.0,5.2,31,13.7,0,902,9.8,13.7,-10.0,9.8,21.6,-9.8,5,39.1,38.0,38.1,38.9,1,5,37,-0.7,2,5.4,1.0,0.1,0,-2.1,694,E,2
230.4,0.0,5.2,32,13.7,0,879,10.2,13.7,-9.8,10.2,22.7,-9.7,5,37.1,36.0,36.0,36.9,1,5,35,-0.4,2,2.7,1.0,0.1,0,-1.7,695,E,2
243.2,0.0,5.2,33,13.7,0,879,9.8,13.7,-12.0,9.8,23.5,-12.2,5,35.3,34.0,34.1,35.1,1,5,33,-0.5,2,1.6,1.0,0.0,4,-5.7,696,E,2
230.4,0.0,5.2,31,13.3,0,939,9.4,13.7,4.6,9.4,21.6,4.5,4,33.6,32.2,32.5,33.4,1,5,32,-0.4,1,1.1,1.0,0.0,0,-3.5,697,E,2
320.0,0.4,5.7,29,14.1,0,1385,12.5,13.7,-12.2,12.5,18.8,-12.8,4,32.3,31.3,31.5,32.1,1,5,31,-0.3,1,1.2,1.0,0.1,0,-2.5,698,E,2
204.8,0.0,4.7,25,12.9,0,1020,7.8,12.9,-10.5,7.8,15.7,-10.3,4,31.0,30.0,30.1,30.8,1,5,29,-0.3,2,1.2,1.0,0.1,0,0.4,699,E,2
281.6,0.0,5.2,31,13.7,0,860,9.4,13.3,-8.6,9.4,21.6,-8.6,4,29.1,28.1,28.3,29.0,1,5,27,-0.4,2,2.2,1.0,0.1,4,-2.2,700,E,2
230.4,0.0,5.7,34,13.7,0,829,10.9,13.7,-4.8,10.9,25.1,-4.9,4,27.4,26.1,26.1,27.1,1,5,26,-0.3,2,1.1,1.0,0.0,0,-6.1,701,E,2
243.2,0.0,5.7,37,13.7,0,814,12.1,13.7,-2.9,12.1,27.5,-2.4,4,25.9,24.8,24.9,25.8,1,5,24,-0.3,2,1.3,1.0,0.0,0,-4.5,702,E,2
256.0,0.0,5.7,38,13.7,0,834,12.1,13.7,-5.4,12.1,28.6,-4.9,4,24.4,23.5,23.5,24.3,1,5,23,-0.4,2,1.1,1.0,0.0,0,-2.8,703,E,2
332.8,0.0,7.1,38,14.5,0,1048,14.8,13.7,9.1,14.8,27.5,9.1,3,22.8,21.9,22.0,22.6,1,5,21,-0.3,1,1.1,1.0,0.0,0,-0.8,704,E,2
486.4,7.8,8.9,39,15.7,0,1341,21.1,13.3,28.2,21.1,28.6,28.2,3,21.6,20.2,20.2,21.5,0,5,20,-0.1,1,1.1,1.0,0.1,0,2.2,705,E,2
883.2,14.1,12.7,59,18.4,0,1517,34.0,12.5,64.9,34.0,45.1,65.0,3,21.6,20.4,20.5,21.5,0,5,21,0.3,1,1.1,1.5,0.0,0,-1.6,706,E,2
1177.6,14.8,14.1,70,20.0,0,1594,41.4,11.7,66.7,41.4,56.9,66.7,3,23.4,22.4,22.4,23.1,0,5,22,0.6,1,1.1,2.0,0.0,0,-2.5,707,E,2
1190.4,15.6,13.6,68,19.6,0,1614,40.6,12.1,66.2,40.6,55.7,66.2,3,25.4,24.1,24.4,25.1,0,5,24,0.6,1,1.1,2.5,0.0,0,-2.9,708,E,2
1177.6,16.8,14.1,67,20.0,0,1663,40.6,12.5,67.3,40.6,55.3,67.3,3,27.1,26.0,26.2,27.0,0,5,26,0.6,1,1.1,3.0,0.0,0,-0.1,709,E,2
1254.4,16.4,14.1,66,20.0,0,1750,39.8,12.5,59.8,39.8,54.1,60.0,3,29.0,28.0,28.1,28.8,0,5,27,0.6,1,1.1,2.5,0.0,0,-0.5,710,E,2
793.6,0.8,8.0,41,16.1,0,1797,21.1,12.9,-5.0,20.7,30.6,-5.2,3,29.9,28.5,28.6,29.8,1,5,28,0.1,1,1.1,2.5,0.0,0,-1.7,711,E,2
384.0,0.0,7.1,24,14.5,0,1640,9.0,13.3,-11.9,9.0,16.1,-11.6,3,28.8,27.8,28.0,28.6,1,5,27,-0.3,1,1.1,2.5,0.0,0,-1.3,712,E,2
345.6,0.0,7.1,26,14.5,0,1500,8.2,12.9,-12.3,8.2,16.5,-12.3,3,27.3,26.1,26.1,27.0,1,5,26,-0.3,1,1.1,2.5,0.0,0,-1.0,713,E,2
332.8,0.0,6.6,27,14.5,0,1392,8.2,12.9,-11.0,8.2,16.9,-11.0,3,25.6,24.6,24.7,25.5,1,5,24,-0.3,1,1.1,2.5,0.1,0,2.6,714,E,2
307.2,0.0,6.6,27,14.5,0,1302,9.4,12.9,-7.3,9.4,18.0,-7.1,3,24.0,23.1,23.1,23.9,1,5,23,-0.3,1,1.1,2.5,0.2,4,6.8,715,E,2
307.2,0.0,6.6,28,14.5,0,1217,10.5,12.9,-5.5,10.5,19.2,-5.7,3,22.4,21.5,21.6,22.3,1,5,21,-0.3,1,1.1,2.5,0.1,4,0.4,716,E,2
307.2,0.0,6.6,30,14.5,0,1155,10.9,12.9,-4.1,10.9,20.4,-3.9,3,20.9,20.0,20.1,20.8,1,5,20,-0.3,1,1.1,3.0,0.0,0,-2.6,717,E,2
294.4,0.0,6.6,32,14.5,0,1090,11.3,12.9,-3.6,11.3,22.0,-3.4,3,19.5,18.3,18.4,19.4,1,5,18,-0.2,1,1.1,3.0,0.0,0,0.0,718,E,2
307.2,0.0,6.6,33,14.5,0,1043,12.1,12.5,-1.6,12.1,22.7,-1.6,3,18.1,17.3,17.3,18.0,1,5,17,-0.2,1,1.1,3.0,0.1,0,1.7,719,E,2
307.2,0.0,6.6,34,14.5,0,1001,12.5,12.5,0.0,12.5,24.3,-0.1,3,16.9,16.0,16.1,16.8,1,5,16,-0.2,1,1.1,2.5,0.0,0,1.1,720,E,2
524.8,5.9,11.8,48,16.9,0,1117,24.2,12.1,95.6,24.6,36.1,96.1,3,15.9,14.7,14.8,15.8,1,5,15,0.0,1,1.1,2.5,0.1,0,1.4,721,E,2
2240.0,23.8,25.8,91,28.2,0,2122,54.3,10.9,99.1,55.1,77.6,98.9,2,18.1,17.2,17.5,17.9,0,5,17,1.6,1,1.1,2.5,0.0,0,1.0,722,E,2
1907.2,17.2,16.9,72,23.1,0,2262,45.3,11.3,59.8,45.3,58.4,59.8,2,23.4,22.3,22.5,23.1,0,5,22,1.4,1,1.1,2.5,0.0,0,1.9,723,E,2
1459.2,14.5,14.6,57,20.4,0,2362,34.0,12.1,46.0,34.4,42.7,51.5,2,26.0,25.0,25.3,25.9,0,5,24,0.7,1,1.1,2.5,0.1,0,1.4,724,E,2
1190.4,14.5,13.6,65,20.0,0,1864,35.9,10.9,63.0,36.3,47.1,63.0,3,27.4,26.1,26.2,27.3,0,5,26,0.6,1,1.1,2.5,0.0,0,-1.5,725,E,2
1254.4,13.7,13.6,65,19.6,0,1806,37.9,10.9,55.3,37.9,50.2,55.3,3,28.9,27.9,28.0,28.6,0,5,27,0.6,1,1.1,2.5,0.0,0,-0.3,726,E,2
1049.6,12.1,11.8,56,18.4,0,1814,31.6,11.3,34.6,31.6,42.4,34.6,3,30.0,28.9,29.4,29.9,0,5,28,0.4,1,1.1,3.0,0.0,0,0.0,727,E,2
729.6,9.0,9.4,44,16.5,0,1822,23.4,12.1,18.0,23.4,29.8,18.0,3,30.3,29.4,30.0,30.1,0,5,28,0.1,1,1.1,3.0,0.0,0,0.1,728,E,2
588.8,7.4,8.9,35,16.1,0,1788,19.9,12.5,15.6,19.9,25.1,15.6,3,29.6,28.2,28.1,29.5,0,5,28,0.0,1,1.1,3.0,0.1,0,0.1,729,E,2
563.2,9.0,9.4,35,16.1,0,1743,20.3,12.5,31.3,20.3,25.1,31.3,3,28.9,28.0,28.0,28.6,0,5,27,0.0,1,1.1,3.5,0.1,0,0.1,730,E,2
883.2,12.9,11.8,51,18.0,0,1738,29.7,11.7,42.9,29.7,38.0,42.9,3,28.8,28.0,28.0,28.6,0,5,27,0.2,1,1.1,3.0,0.1,0,0.1,731,E,2
972.8,12.5,11.3,53,17.6,0,1771,30.5,11.7,39.5,30.5,39.6,39.5,3,29.4,28.1,28.1,29.1,0,5,28,0.3,1,1.2,3.5,0.1,0,2.2,732,E,2
870.4,10.9,9.9,49,17.3,0,1795,26.6,11.7,23.5,26.6,34.9,23.5,3,29.8,28.2,28.3,29.5,0,5,28,0.2,1,1.1,3.0,0.2,0,2.7,733,E,2
819.2,12.5,11.3,47,17.3,0,1798,26.2,12.1,46.6,26.2,32.9,46.5,3,29.8,28.1,28.1,29.5,0,5,28,0.2,1,1.1,2.5,0.1,0,1.8,734,E,2
1088.0,14.5,12.2,59,18.4,0,1841,32.4,11.7,38.4,32.4,42.7,38.4,3,30.4,29.7,29.9,30.3,0,5,29,0.4,1,1.1,2.5,0.1,0,1.3,735,E,2
896.0,12.1,10.4,50,17.3,0,1864,26.6,12.5,27.4,26.6,34.5,27.4,3,30.9,30.0,30.1,30.8,0,5,29,0.2,1,1.2,2.5,0.0,0,-0.4,736,E,2
742.4,11.7,9.4,43,16.5,0,1855,23.4,12.9,20.5,23.4,29.4,20.5,3,30.8,30.0,30.0,30.6,0,5,29,0.1,1,1.1,3.0,0.0,0,0.6,737,E,2
678.4,11.3,9.4,41,16.5,0,1830,22.3,12.9,20.1,22.3,27.8,20.1,3,30.4,29.9,30.0,30.1,0,5,29,0.0,1,1.1,3.0,0.1,0,2.3,738,E,2
691.2,11.7,9.4,42,16.5,0,1802,23.0,12.9,24.3,23.0,28.6,24.3,3,29.9,28.4,28.6,29.6,0,5,28,0.1,1,1.1,3.0,0.0,0,0.6,739,E,2
883.2,14.5,11.3,51,17.6,0,1794,28.1,12.5,45.0,28.1,36.5,45.0,3,29.8,28.1,28.1,29.5,0,5,28,0.2,1,1.1,3.0,0.0,0,0.1,740,E,2
1100.8,17.6,12.7,60,18.8,0,1836,33.6,12.5,49.6,33.6,43.9,49.6,3,30.4,29.6,29.9,30.1,0,5,29,0.4,1,1.1,3.0,0.0,0,-0.7,741,E,2
1139.2,17.6,11.8,60,18.8,0,1892,32.8,12.5,42.7,32.8,42.7,42.7,3,31.4,30.1,30.1,31.1,0,5,30,0.4,1,1.1,3.0,0.0,0,1.0,742,E,2
896.0,13.3,9.9,50,17.3,0,1919,25.8,12.5,27.2,25.8,33.3,27.2,3,31.9,30.3,30.2,31.8,0,5,30,0.2,1,1.1,3.0,0.1,0,0.9,743,E,2
768.0,11.3,9.4,44,16.5,0,1910,23.4,12.9,15.8,23.4,29.8,15.8,3,31.8,30.1,30.1,31.5,0,5,30,0.1,1,1.1,2.5,0.0,0,0.9,744,E,2
588.8,9.4,8.5,34,15.7,0,1874,18.8,13.3,10.0,18.8,23.5,10.0,3,31.0,30.1,30.1,30.9,0,5,29,0.0,1,1.1,2.5,0.0,0,0.8,745,E,2
563.2,9.4,8.5,32,15.7,0,1823,18.4,13.3,13.1,18.4,22.7,13.1,3,30.3,29.4,29.7,30.0,0,5,29,-0.1,1,1.1,3.0,0.1,0,0.8,746,E,2
601.6,10.2,8.9,36,16.1,0,1778,20.3,12.9,16.4,20.3,25.5,16.4,3,29.5,28.1,28.1,29.3,0,5,28,0.0,1,1.1,2.5,0.1,0,0.8,747,E,2
934.4,14.5,11.8,54,18.0,0,1778,30.5,12.1,46.3,30.5,40.4,46.3,3,29.3,28.1,28.1,29.1,0,5,28,0.3,1,1.1,2.5,0.1,0,0.9,748,E,2
896.0,14.1,9.9,50,17.3,0,1805,27.0,12.5,20.5,27.0,35.7,20.5,3,30.0,28.6,29.4,29.8,0,5,28,0.2,1,1.1,2.5,0.1,0,0.9,749,E,2
614.4,9.8,8.0,35,15.7,0,1785,19.5,12.5,9.9,19.5,24.7,9.9,3,29.6,28.1,28.2,29.4,0,5,28,0.0,1,1.1,3.0,0.1,0,1.6,750,E,2
499.2,8.6,7.5,30,15.3,0,1735,16.8,12.5,9.6,16.8,21.2,9.6,3,28.8,28.0,28.0,28.6,0,5,27,-0.1,1,1.1,2.5,0.1,0,1.4,751,E,2
499.2,9.0,8.0,31,15.3,0,1682,17.6,12.5,13.8,17.6,22.4,13.8,3,27.9,26.7,26.9,27.8,0,5,26,-0.1,1,1.1,2.5,0.1,0,1.0,752,E,2
550.4,10.5,8.9,36,15.7,0,1663,20.3,12.5,23.6,20.3,25.5,23.6,3,27.1,26.1,26.1,27.0,1,5,26,0.0,1,1.1,2.5,0.1,0,0.8,753,E,2
742.4,13.3,10.4,45,16.9,0,1721,25.8,12.5,36.5,25.8,32.9,36.5,3,26.6,26.0,26.0,26.5,1,5,25,0.1,1,1.1,3.0,0.1,0,1.1,754,E,2
896.0,15.2,10.8,52,17.6,0,1765,28.9,12.1,37.5,28.9,37.6,37.5,3,26.9,26.0,26.0,26.6,1,5,25,0.2,1,1.1,3.0,0.1,4,-2.3,755,E,2
755.2,12.5,8.9,45,16.5,0,1732,24.6,12.5,19.2,24.6,32.2,19.2,3,27.0,26.0,26.1,26.9,1,5,25,0.1,1,1.1,3.0,0.0,4,-5.3,756,E,2
588.8,10.9,8.9,37,16.1,0,1679,21.5,12.5,24.1,21.5,27.1,24.1,3,26.6,26.0,26.0,26.5,1,5,25,0.0,1,1.1,3.0,0.1,0,-3.4,757,E,2
704.0,12.9,9.4,44,16.9,0,1691,25.0,12.5,33.6,25.0,31.8,33.6,3,26.3,25.7,26.0,26.1,1,5,25,0.1,1,1.1,3.0,0.3,4,0.5,758,E,2
819.2,14.5,10.4,49,17.3,0,1717,27.7,12.5,37.3,27.7,36.1,37.3,3,26.3,25.8,26.0,26.1,1,5,25,0.2,1,1.1,3.0,0.4,0,-1.6,759,E,2
870.4,15.2,10.8,51,17.6,0,1746,28.5,11.7,37.9,28.5,37.3,37.9,3,26.5,26.0,26.0,26.4,1,5,25,0.2,1,1.1,3.5,0.3,0,-3.2,760,E,2
691.2,5.9,8.0,42,16.1,0,1677,20.3,12.1,-4.2,19.9,31.0,-4.8,3,26.6,25.9,26.0,26.5,1,5,25,0.0,2,1.5,3.5,0.3,0,-3.1,761,E,2
307.2,0.0,6.1,26,14.1,0,1373,9.4,12.9,-8.7,9.4,17.3,-8.8,3,25.1,24.2,24.2,25.0,1,5,24,-0.4,2,1.6,3.5,0.3,0,-3.2,762,E,2
268.8,0.0,6.1,26,14.1,0,1251,9.8,12.9,-7.7,9.8,17.6,-7.4,3,23.3,22.2,22.2,23.1,1,5,22,-0.4,2,1.5,3.5,0.3,0,-1.7,763,E,2
294.4,0.0,6.6,29,14.1,0,1174,10.5,12.9,-4.9,10.9,19.2,-4.5,3,21.5,20.4,20.5,21.4,1,5,20,-0.3,2,1.4,3.5,0.3,0,-3.0,764,E,2
294.4,0.0,6.6,31,14.1,0,1103,11.3,12.9,-3.5,11.3,21.6,-3.4,3,19.9,18.7,18.9,19.8,1,5,19,-0.3,1,1.1,3.5,0.3,0,-3.4,765,E,2
294.4,0.0,6.6,32,14.1,0,1052,11.7,12.9,-3.1,11.7,22.4,-2.6,3,18.5,17.7,17.8,18.4,1,5,17,-0.2,1,1.1,3.5,0.4,0,-1.6,766,E,2
294.4,0.0,6.6,34,14.5,0,1015,12.5,12.9,-2.4,12.5,23.5,-2.3,3,17.3,16.1,16.1,17.1,1,5,16,-0.2,1,1.1,3.0,0.4,0,-1.7,767,E,2
64.0,0.0,6.6,37,14.1,0,941,13.7,13.3,1.2,13.7,26.3,1.5,3,15.8,14.8,14.8,15.6,1,5,14,-0.1,1,1.1,2.0,0.4,0,-4.0,768,E,2
307.2,0.0,6.6,40,14.5,0,917,14.5,12.9,3.5,14.5,29.8,10.9,3,14.5,14.0,14.0,14.4,1,5,14,-0.1,1,1.1,1.0,0.3,0,-6.8,769,E,2
448.0,7.4,8.9,48,15.7,0,1048,24.2,12.5,51.9,24.2,36.5,51.9,3,14.0,12.6,13.1,13.9,1,5,13,0.1,1,1.1,0.0,0.3,0,-4.8,770,E,2
1100.8,15.2,13.6,68,19.6,0,1580,39.8,12.5,70.0,39.8,54.9,70.0,3,15.3,14.4,14.5,15.0,1,5,14,0.8,1,1.1,0.0,0.4,4,0.2,771,E,2
1356.8,15.2,15.0,71,20.8,0,1780,43.0,11.7,70.8,43.0,57.6,70.8,3,18.4,17.3,17.3,18.1,1,5,17,1.0,1,1.1,0.0,0.3,0,-0.7,772,E,2
1254.4,10.9,13.2,65,19.6,0,1750,38.3,11.7,41.0,38.3,51.8,41.0,3,21.5,20.7,20.7,21.3,0,5,20,0.8,1,1.1,1.0,0.3,0,-3.4,773,E,2
704.0,7.8,9.4,50,16.9,0,1509,27.0,12.5,24.9,27.0,36.1,24.9,3,22.8,22.0,22.0,22.6,0,5,21,0.2,1,1.1,1.5,0.2,0,-3.5,774,E,2
550.4,5.5,8.5,47,16.1,0,1430,22.7,12.5,22.5,22.7,30.2,22.5,3,23.0,22.0,22.1,22.8,0,5,22,0.1,1,1.1,2.0,0.1,0,0.1,775,E,2
537.6,4.7,8.5,45,15.7,0,1389,22.3,12.5,21.6,22.3,30.2,21.6,3,23.0,22.0,22.1,22.9,0,5,22,0.0,1,1.1,2.0,0.1,0,-2.0,776,E,2
499.2,4.7,8.0,44,15.7,0,1383,21.9,12.5,20.4,21.9,30.2,20.4,3,22.9,22.0,22.1,22.8,0,5,22,0.0,1,1.1,2.0,0.0,0,-1.7,777,E,2
499.2,4.7,8.0,43,15.7,0,1383,21.5,12.5,20.1,21.5,29.4,20.1,3,22.9,22.0,22.0,22.8,0,5,22,0.0,1,1.1,2.0,0.0,0,-1.9,778,E,2
499.2,4.7,8.0,43,15.3,0,1379,21.1,12.5,20.3,21.1,29.0,20.3,3,22.9,22.0,22.0,22.8,0,5,21,0.0,1,1.1,1.5,0.0,0,-0.9,779,E,2
460.8,2.3,7.1,39,14.9,0,1362,17.6,12.5,1.5,17.6,27.1,1.1,3,22.6,22.0,22.0,22.5,1,5,21,-0.1,1,1.1,1.5,0.1,0,1.9,780,E,2
307.2,0.0,6.1,29,14.1,0,1256,11.3,12.5,-4.4,11.3,20.0,-4.1,3,21.9,20.8,21.1,21.8,1,5,21,-0.3,1,1.1,1.5,0.2,0,4.4,781,E,2
281.6,0.0,6.6,29,14.5,0,1159,10.9,12.5,-3.5,10.9,19.6,-3.4,3,20.9,20.0,20.1,20.8,1,5,20,-0.3,1,1.1,1.5,0.1,0,1.9,782,E,2
294.4,0.0,6.1,31,14.1,0,1102,11.3,12.5,-2.4,11.3,21.2,-2.0,3,19.9,18.8,19.0,19.8,1,5,19,-0.2,1,1.1,1.5,0.1,0,1.2,783,E,2
294.4,0.0,6.1,32,14.1,0,1066,11.3,12.5,-2.7,11.3,22.0,-2.4,3,19.0,18.1,18.1,18.9,1,5,18,-0.2,1,1.1,2.0,0.1,0,-0.5,784,E,2
294.4,0.0,6.6,33,14.1,0,1039,11.7,12.5,-2.6,11.7,22.4,-2.6,3,18.3,17.6,17.7,18.1,1,5,17,-0.2,1,1.1,1.5,0.1,0,0.0,785,E,2
294.4,0.0,6.1,33,14.1,0,1011,11.7,12.5,-2.4,11.7,22.7,-2.3,3,17.5,16.1,16.1,17.4,1,5,16,-0.2,1,1.1,1.5,0.1,0,-0.1,786,E,2
281.6,0.0,6.1,34,14.1,0,990,11.7,12.5,-1.6,11.7,23.5,-1.2,3,16.9,16.0,16.1,16.8,1,5,16,-0.2,1,1.1,1.0,0.1,0,5.0,787,E,2
281.6,0.0,6.1,35,14.1,0,969,12.1,12.5,-1.6,12.1,24.7,-1.5,3,16.3,16.0,16.0,16.3,1,5,15,-0.2,1,1.1,1.0,0.1,0,4.5,788,E,2
281.6,0.0,6.1,35,14.1,0,950,12.1,12.5,-0.9,12.1,25.1,-0.8,3,15.9,14.6,14.7,15.8,1,5,15,-0.2,1,1.1,0.5,0.1,0,1.5,789,E,2
281.6,0.0,6.1,36,14.1,0,939,12.5,12.5,-0.3,12.5,25.9,-0.2,3,15.4,14.1,14.1,15.4,1,5,14,-0.2,1,1.1,0.0,0.1,0,1.2,790,E,2
371.2,1.2,7.5,41,14.9,0,1028,19.5,12.5,22.2,19.5,30.2,22.2,3,15.3,14.1,14.1,15.1,1,5,14,0.0,1,1.1,0.0,0.1,0,1.2,791,E,2
